,Body ID,Headline,Stance
8847,879,বরিশাল নির্বাচন : তিন মে প্রার্থী ৫ শোকজ,agree
8848,4553,উন্নয়নশীল দাশ উত্তরণ বাংলাদাশ অগ্রযাত্রা যুক্তরাজ্য প্রশংসা,unrelated
8849,234,কুয়াট প্লাগারিজম অভিযোগ তিন শিক্ষক ছাত্র বিরুদ্ধ,unrelated
8850,3073,বাংলাদাশ মেয়াদ বিজ্ঞান অংক পড় : মাইক্রোসফট ব্যবস্থাপ পরিচালক,agree
8851,2762,টেস্ট আফগানদ যাত্,unrelated
8852,1023,বিশ্বকাপ ফাইনাল মুখোমুখি আর্জেন্ ইংল্যান্ড: বেকহ্যাম,unrelated
8853,1420,তরুণদ আ উত্স ইউটিউব,unrelated
8854,3858,সোনালী ব্যাংক অচির আদর্শ ব্যাং পরিণত,unrelated
8855,3264,খালেদা জিয়া মুক্তি দা কুমিল্লা বিক্ষোভ মি,agree
8856,1094,রাজধানী শিক্ষার্থীদ সড়ক অবরোধ তীব্ যানজট,unrelated
8857,979,বিশ্বকাপ জি ক্রোয়েশিয়া শাহীন ভবিষ্যদ্ববাণী,unrelated
8858,1974,কারিশমা ৪৪তম জন্ম উদযাপন,unrelated
8859,1351,স্মার্টফোন ম্যাপ গাড়ি চালা গিয়ে...,unrelated
8860,1012,সংসদ ৪ লাখ ৬৪ ৫৭৩ টাকা বাজেট পাস,unrelated
8861,3030,নিত্য দিন ব্যবহার এসেনশিয়াল অয়,agree
8862,704,বিএন ভোট ব্যর্থ হ ব্লেম গাম নেম : শেখ হা,unrelated
8863,1051,খুলনা পুকু ব্যবসায়ী লাশ উদ্ধা,unrelated
8864,2251,গণশুনা তোপ মুখ ঢাকা ভূমি কর্মকর্,agree
8865,4525,৭ ভাগ প্রবৃদ্ধি আভাস এডি,unrelated
8866,3723,মিকাল বা আর্জেন্টিনা ম্যাচ অপহরণ,agree
8867,4125,দুধরন ডায়াবেট আসল পাঁচ ধরন,agree
8868,2589,পবিত্ রমজান খালেদা জিয়া ও চল সর্বোচ্চ জুলুম: রিজভী,agree
8869,2632,কো সংস্কা আন্দোলনকারীদ ও হামলা,unrelated
8870,331,লন্ডন পার্লামেন্ট বাংলাদেশ বিষয়ক সেমিনা,agree
8871,3475,প্রশ্ন ফাঁ সমস্ ডিজিটাল উপা সমাধান সম্ভব : মোস্তাফা জব্,agree
8872,2297,শিক্ষা শিশুকিশোরদ বিকাশ এক চাবিকাঠি: প্রধানমন্ত্রী,unrelated
8873,133,লাশ দি সরকা আবারো ক্ষমতা আস চায়: মান্,agree
8874,2620,বিএন দাশ বিশৃঙ্খলা সৃষ্ চালা : হাছান মাহমুদ,agree
8875,2346,দক্ষিণ প্রশান্ত মহাসাগর পড়লো চী মহাকাশ কেন্দ্,agree
8876,2982,র‌্যাম্প সন্তান দুধ খাওয়া মড,agree
8877,1864,অভিষেকপ্রিয়াঙ্কা মা জা,unrelated
8878,2478,ট্রেড লাইসেন্ হয়রানি অভিযোগ নগ ভবন দুদ অভি,agree
8879,2304,আর্জেন্টিনাক্রোয়েশিয়া ম্যাচ,agree
8880,3563,ক সুফিয়া কামাল ঘট ছাত্রলীগ ২৪ নেতাকর্মী বহিষ্কা,unrelated
8881,1900,ঐক্যবদ্ধ উঠ দাঁড়া : ড. আতিউ,unrelated
8882,1527,বাংলাদাশ ভেঞ্ ক্যাপিটাল বিনিয়োগবান্ধব পরি তৈরি সহা আইএফ,unrelated
8883,2361,বিডিনগ অষ্টম সম্মেলন রেজিস্ট্রেশন চল,agree
8884,710,শায়েস্তাগঞ্ ৩ ডাকাত আটক,unrelated
8885,1457,বঙ্গবন্ধু আদর্শ নির্বাচন চা তৃণমূল বিএনপি ৯ দল,unrelated
8886,1877,জার্মানি প্রকল্প বাস্তবায়ন বাংলাদেশ ৩৩৭.২ মিলিয়ন ইউরো দাব,agree
8887,1719,পাকা চুল কাঁচা,agree
8888,2264,খুলনা গণহার গ্রেপ্তার অভিযোগ বিএনপি রিট,unrelated
8889,3198,লাফার্জ সিমেন্ট কারখানা দূষণ প্রতিবেদন দেয়া নির্দেশ,unrelated
8890,4398,নিউইয়র্ হাডসন ইস্ট রিভার একখণ্ড বাংলাদেশ,unrelated
8891,1596,ইউনেস্কো বিশ্ব ঐতিহ্য স্বীকৃতি পা শীতলপা,unrelated
8892,2082,ওয়েস্ট ইন্ডিজ গে মাশরাফি,unrelated
8893,2590,তারুণ্য চমক ফিরছ সোহ তাজ,agree
8894,1162,আবারো রিজভী কথা রাকিব গান,agree
8895,1375,চাষিদ লবণ ৬ টাকা কিন ৩৮ টাকা বিক্রি,agree
8896,981,মুক্তি চিঠি জেলখানায়: বন্দিজীবন অবসান আজহার,agree
8897,1992,ইফতার চেতনানাশক ওষুধ মিশি টাকা লুট,agree
8898,932,ফ্রান্ ম্যাচ ফাইনাল : ম,agree
8899,1899,১২ মিলিয়ন টন বরফখণ্ড হুমকি গ্রিনল্যান্ড গ্রাম,agree
8900,744,পোশাক শ্রমি গলাকা লাশ উদ্ধা,unrelated
8901,2595,প্রিয়াঙ্কা বি অখুশি সালমান,unrelated
8902,3919,আক্কেলপুর চালক গলাকাট হত্ অটোরিকশা ছিন,unrelated
8903,3055,গুগল ডুডল বাংলা নববর্ষ,unrelated
8904,2639,রংপুর যাবজ্জী সাজাপ্রাপ্ত আসামি গ্রেফ,agree
8905,2986,ব্রাথওয়াট সেঞ্চুরি বড় সংগ্রহ পথ ওয়েস্ট ইন্ডিজ,unrelated
8906,2118,বেরো ভর্তি পরীক্ষা সংশোধিত তারিখ ২৬ ডিসেম্ব,unrelated
8907,1486,একন ৬ প্রকল্প অনুমোদন ব্য ২৯২০ টাকা,unrelated
8908,2556,ভাঙ্গুড়া ট্রান ধাক্কা অজ্ঞাত যুব মৃত্যু,agree
8909,412,ভ্যাট চেকা প্রধানমন্ত্রী তরুণ খোলা চিঠি,unrelated
8910,1713,গাজীপুর ধরপাকড় হয়েছে: বিএন,unrelated
8911,348,অডিট নাম ব্যবসায়ীদ হয়রানি কঠো ব্যবস্থা: এন চেয়ারম্,unrelated
8912,4370,আ খা ৩৫৮ এসিএম গ্রাজুয়েটস তৈরি সরকা,agree
8913,2669,জার্মানিমেক্সিকো লড়া,unrelated
8914,1537,রিয়াদ গণহত্ দিবস পালিত,unrelated
8915,1810,আর্থিক খা স্থিতিশীল নিশ্চিত বিকল্প : ড. আতিউ রহমান,agree
8916,4264,রাজধানী স্থান সড়ক অবরোধ বিক্ষোভ শিক্ষার্থীদ,unrelated
8917,216,সুপ্রিম কোর্ট জনগণ প্রত্যাশা : বিচারপতি ইনায়েতু,unrelated
8918,171,ঢা রবীন্দ্রনাথ জন্মবার্ষিকী অনুষ্ঠান ৮ম,agree
8919,582,বাংলা একাডেমি দ্বিজ শর্মা মরদেহ,unrelated
8920,1121,রোনালদো জোড়া গোল প্রথমার্ধ এ পর্তুগাল,agree
8921,787,সিবলিং রাইভালরি সহোদর দ্বন্দ্ব,agree
8922,4217,স্মার্টফোন সেলফি তুলল পেঙ্গুইন,agree
8923,1654,ভ সম্পর্ক কেমন পাকিস্তান,agree
8924,1359,সরকা চা বিএন নির্বাচন আসুক: মির্জা ফখরুল,unrelated
8925,4005,নিরাপদ অভিবাসন তথ্যচিত্ নির্মাণ কিরণ,agree
8926,1052,বিমান আসন মিললো সোয়া ৯ কেজি স্বর্ণ,unrelated
8927,454,এমসিকিউ বাতিল পরীক্ষা ২৯ সেপ্টেম্ব,agree
8928,1855,বিশ্ব ৯৫ শতাংশ মানুষ অস্বাস্থ্যক বায়ু গ্রহণ,agree
